cohort_id,state_ut,city_tier,main_cohort_id,sub_cohort_label,household_stage,cook_dependency,time_pressure,nonveg_mode,weekday_breakfast_class_mix,weekday_lunch_class_mix,weekday_snack_class_mix,weekday_dinner_class_mix,weekend_breakfast_class_mix,weekend_lunch_class_mix,weekend_snack_class_mix,weekend_dinner_class_mix
S27_T1_P17,Uttarakhand,Tier1_Metro,MC5,weight_loss_calorie_conscious,health/fitness,self/cook,high,health_veg_or_default,BF_OATS_MUESLI_FIT|BF_SPROUTS_FRUIT_CURD|BF_CHILLA_PROTEIN|BF_STUFFED_FLATBREAD|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_POHA_CHIVDA_LIGHT,LD_MODERN_SALAD_BOWL|LD_LOW_CARB_PROTEIN_PLATE|LD_HIGH_PROTEIN_VEG_PLATE|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI|LD_LIGHT_KHICHDI,SN_HEALTHY_PROTEIN_SNACK|SN_FRUIT_CHAAT|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_STREET_CHAAT|SN_FRIED_PAKORA_SAMOSA,DN_LOW_CARB_DINNER|DN_GRILLED_TIKKA_BOWL|DN_KHICHDI_SOUP|DN_LIGHT_DAL_RICE|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI|DN_LIGHT_ROTI_SABZI,BF_OATS_MUESLI_FIT|BF_SPROUTS_FRUIT_CURD|BF_CHILLA_PROTEIN|BF_STUFFED_FLATBREAD|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_POHA_CHIVDA_LIGHT,LD_MODERN_SALAD_BOWL|LD_LOW_CARB_PROTEIN_PLATE|LD_HIGH_PROTEIN_VEG_PLATE|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_DAL_ROTI_SABZI,SN_HEALTHY_PROTEIN_SNACK|SN_FRUIT_CHAAT|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_STREET_CHAAT|SN_FRIED_PAKORA_SAMOSA,DN_LOW_CARB_DINNER|DN_GRILLED_TIKKA_BOWL|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|DN_KHICHDI_SOUP|DN_LIGHT_ROTI_SABZI
S27_T1_P18,Uttarakhand,Tier1_Metro,MC5,gym_high_protein,fitness,self/cook,medium,protein_nonveg,BF_EGG_FAST|BF_CHILLA_PROTEIN|BF_SPROUTS_FRUIT_CURD|BF_STUFFED_FLATBREAD|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_POHA_CHIVDA_LIGHT,LD_LOW_CARB_PROTEIN_PLATE|LD_CHICKEN_HOME_CURRY|LD_EGG_CURRY_BHURJI|LD_HIGH_PROTEIN_VEG_PLATE|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI,SN_EGG_SNACK|SN_HEALTHY_PROTEIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_STREET_CHAAT|SN_FRIED_PAKORA_SAMOSA,DN_GRILLED_TIKKA_BOWL|DN_NONVEG_HOME_DINNER|DN_KHICHDI_SOUP|DN_LIGHT_DAL_RICE|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI|DN_LIGHT_ROTI_SABZI,BF_EGG_FAST|BF_CHILLA_PROTEIN|BF_SPROUTS_FRUIT_CURD|BF_STUFFED_FLATBREAD|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_POHA_CHIVDA_LIGHT,LD_LOW_CARB_PROTEIN_PLATE|LD_CHICKEN_HOME_CURRY|LD_EGG_CURRY_BHURJI|LD_HIGH_PROTEIN_VEG_PLATE|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_DAL_ROTI_SABZI,SN_EGG_SNACK|SN_HEALTHY_PROTEIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_STREET_CHAAT|SN_FRIED_PAKORA_SAMOSA,DN_GRILLED_TIKKA_BOWL|DN_NONVEG_HOME_DINNER|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_MUTTON_SUNDAY_CURRY|LD_FESTIVE_THALI|DN_LIGHT_ROTI_SABZI
S27_T1_P19,Uttarakhand,Tier1_Metro,MC5,vegetarian_protein,veg health,self/cook,medium,veg_only,BF_CHILLA_PROTEIN|BF_SPROUTS_FRUIT_CURD|BF_DIABETIC_LOW_GI|BF_STUFFED_FLATBREAD|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_POHA_CHIVDA_LIGHT,LD_HIGH_PROTEIN_VEG_PLATE|LD_SOY_TOFU_PROTEIN|LD_RAJMA_CHOLE_LEGUME|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI|LD_LIGHT_KHICHDI,SN_ROASTED_CHANA_NUTS|SN_HEALTHY_PROTEIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_STREET_CHAAT|SN_FRIED_PAKORA_SAMOSA,DN_LOW_CARB_DINNER|DN_LIGHT_DAL_RICE|DN_KHICHDI_SOUP|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI|DN_LIGHT_ROTI_SABZI,BF_CHILLA_PROTEIN|BF_SPROUTS_FRUIT_CURD|BF_DIABETIC_LOW_GI|BF_STUFFED_FLATBREAD|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_POHA_CHIVDA_LIGHT,LD_HIGH_PROTEIN_VEG_PLATE|LD_SOY_TOFU_PROTEIN|LD_RAJMA_CHOLE_LEGUME|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_DAL_ROTI_SABZI,SN_ROASTED_CHANA_NUTS|SN_HEALTHY_PROTEIN_SNACK|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_STREET_CHAAT|SN_FRIED_PAKORA_SAMOSA,DN_LOW_CARB_DINNER|DN_LIGHT_DAL_RICE|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|DN_KHICHDI_SOUP|DN_LIGHT_ROTI_SABZI
S27_T1_P20,Uttarakhand,Tier1_Metro,MC5,strict_jain,jain family,home cook,medium,jain,BF_JAIN_BREAKFAST|BF_SPROUTS_FRUIT_CURD|BF_STUFFED_FLATBREAD|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_CHILLA_PROTEIN|BF_POHA_CHIVDA_LIGHT,LD_JAIN_NO_ROOT_MAIN|LD_GUJARATI_THALI|LD_LIGHT_KHICHDI|LD_DAL_ROTI_SABZI|LD_PANEER_HOME_DRY|LD_SIMPLE_GREEN_VEG_SABZI,SN_STEAMED_SNACK|SN_FRUIT_CHAAT|SN_TEA_BISCUIT_RUSK|SN_STREET_CHAAT|SN_FRIED_PAKORA_SAMOSA|SN_CURD_CHAAS_LASSI,DN_FASTING_DINNER|DN_LIGHT_DAL_RICE|DN_KHICHDI_SOUP|LD_DAL_ROTI_SABZI|DN_LIGHT_ROTI_SABZI,BF_JAIN_BREAKFAST|BF_SPROUTS_FRUIT_CURD|BF_STUFFED_FLATBREAD|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_CHILLA_PROTEIN|BF_POHA_CHIVDA_LIGHT,LD_JAIN_NO_ROOT_MAIN|LD_GUJARATI_THALI|LD_LIGHT_KHICHDI|LD_DAL_ROTI_SABZI|LD_PANEER_HOME_DRY|LD_SIMPLE_GREEN_VEG_SABZI,SN_STEAMED_SNACK|SN_FRUIT_CHAAT|SN_TEA_BISCUIT_RUSK|SN_STREET_CHAAT|SN_FRIED_PAKORA_SAMOSA|SN_CURD_CHAAS_LASSI,DN_FASTING_DINNER|DN_LIGHT_DAL_RICE|DN_KHICHDI_SOUP|LD_DAL_ROTI_SABZI|DN_LIGHT_ROTI_SABZI
S27_T1_P21,Uttarakhand,Tier1_Metro,MC5,fasting_ritual,religious/ritual,home cook,medium,veg_default,BF_FASTING_PHALAHARI|BF_JAIN_BREAKFAST|BF_STUFFED_FLATBREAD|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_CHILLA_PROTEIN|BF_POHA_CHIVDA_LIGHT,LD_FASTING_MAIN|LD_LIGHT_KHICHDI|LD_DAL_RICE_COMFORT|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI|LD_PANEER_HOME_DRY,SN_FASTING_SNACK|SN_FRUIT_CHAAT|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_STREET_CHAAT|SN_FRIED_PAKORA_SAMOSA,DN_FASTING_DINNER|DN_KHICHDI_SOUP|DN_LIGHT_DAL_RICE|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI|DN_LIGHT_ROTI_SABZI,BF_FASTING_PHALAHARI|BF_JAIN_BREAKFAST|BF_STUFFED_FLATBREAD|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_CHILLA_PROTEIN|BF_POHA_CHIVDA_LIGHT,LD_FASTING_MAIN|LD_LIGHT_KHICHDI|LD_DAL_RICE_COMFORT|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_DAL_ROTI_SABZI,SN_FASTING_SNACK|SN_FRUIT_CHAAT|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_STREET_CHAAT|SN_FRIED_PAKORA_SAMOSA,DN_FASTING_DINNER|DN_KHICHDI_SOUP|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|DN_LIGHT_DAL_RICE|DN_LIGHT_ROTI_SABZI
S27_T1_P22,Uttarakhand,Tier1_Metro,MC5,cook_assisted_skilled,family with cook,skilled cook,low,default,BF_STUFFED_FLATBREAD|BF_FERMENTED_CREPE_PAN|BF_FRIED_FESTIVE|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_CHILLA_PROTEIN|BF_POHA_CHIVDA_LIGHT,LD_DAL_ROTI_SABZI|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_HIMALAYAN_THUKPA_MOMO|LD_LIGHT_KHICHDI|LD_PANEER_HOME_DRY,SN_FRIED_PAKORA_SAMOSA|SN_STREET_CHAAT|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_CURD_CHAAS_LASSI|SN_BAKERY_CAFE,DN_WEEKEND_INDULGENCE|DN_KHICHDI_SOUP|DN_LIGHT_DAL_RICE|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI|DN_LIGHT_ROTI_SABZI,BF_STUFFED_FLATBREAD|BF_FERMENTED_CREPE_PAN|BF_FRIED_FESTIVE|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_CHILLA_PROTEIN|BF_POHA_CHIVDA_LIGHT,LD_DAL_ROTI_SABZI|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_HIMALAYAN_THUKPA_MOMO|LD_MUTTON_SUNDAY_CURRY|LD_LIGHT_KHICHDI,SN_FRIED_PAKORA_SAMOSA|SN_STREET_CHAAT|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_CURD_CHAAS_LASSI|SN_BAKERY_CAFE,DN_WEEKEND_INDULGENCE|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_MUTTON_SUNDAY_CURRY|LD_FESTIVE_THALI|DN_LIGHT_ROTI_SABZI
S27_T1_P23,Uttarakhand,Tier1_Metro,MC5,cook_needs_instruction,working family with cook,cook needs instruction,medium,default,BF_POHA_CHIVDA_LIGHT|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_STUFFED_FLATBREAD|BF_CHILLA_PROTEIN|BF_BREAD_MODERN_FAST,LD_SIMPLE_GREEN_VEG_SABZI|LD_DAL_ROTI_SABZI|LD_ONE_POT_PRESSURE|LD_HIMALAYAN_THUKPA_MOMO|LD_LIGHT_KHICHDI|LD_PANEER_HOME_DRY,SN_TEA_BISCUIT_RUSK|SN_LEFTOVER_ROLL|SN_MOMO_NOODLES_SNACK|SN_STREET_CHAAT|SN_FRIED_PAKORA_SAMOSA|SN_CURD_CHAAS_LASSI,DN_LIGHT_ROTI_SABZI|DN_LEFTOVER_THALI|DN_KHICHDI_SOUP|DN_LIGHT_DAL_RICE|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI,BF_POHA_CHIVDA_LIGHT|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_STUFFED_FLATBREAD|BF_CHILLA_PROTEIN|BF_BREAD_MODERN_FAST,LD_SIMPLE_GREEN_VEG_SABZI|LD_DAL_ROTI_SABZI|LD_ONE_POT_PRESSURE|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_MUTTON_SUNDAY_CURRY,SN_TEA_BISCUIT_RUSK|SN_LEFTOVER_ROLL|SN_MOMO_NOODLES_SNACK|SN_STREET_CHAAT|SN_FRIED_PAKORA_SAMOSA|SN_CURD_CHAAS_LASSI,DN_LIGHT_ROTI_SABZI|DN_LEFTOVER_THALI|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_MUTTON_SUNDAY_CURRY|LD_FESTIVE_THALI
S27_T1_P24,Uttarakhand,Tier1_Metro,MC5,working_woman_managing_cook,working family,cook + owner supervision,very high,default,BF_POHA_CHIVDA_LIGHT|BF_CHILLA_PROTEIN|BF_STUFFED_FLATBREAD|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI,LD_DAL_ROTI_SABZI|LD_SIMPLE_GREEN_VEG_SABZI|LD_LEFTOVER_REUSE|LD_HIMALAYAN_THUKPA_MOMO|LD_LIGHT_KHICHDI|LD_PANEER_HOME_DRY,SN_ROASTED_CHANA_NUTS|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_STREET_CHAAT|SN_FRIED_PAKORA_SAMOSA,DN_ONE_POT_DINNER|DN_LIGHT_ROTI_SABZI|DN_KHICHDI_SOUP|DN_LIGHT_DAL_RICE|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI,BF_POHA_CHIVDA_LIGHT|BF_CHILLA_PROTEIN|BF_STUFFED_FLATBREAD|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI,LD_DAL_ROTI_SABZI|LD_SIMPLE_GREEN_VEG_SABZI|LD_LEFTOVER_REUSE|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_MUTTON_SUNDAY_CURRY,SN_ROASTED_CHANA_NUTS|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_STREET_CHAAT|SN_FRIED_PAKORA_SAMOSA,DN_ONE_POT_DINNER|DN_LIGHT_ROTI_SABZI|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_MUTTON_SUNDAY_CURRY|LD_FESTIVE_THALI
S27_T1_P25,Uttarakhand,Tier1_Metro,MC5,maid_dependent_batch_cook,busy household,maid/helper/low cook,very high,default,BF_BREAD_MODERN_FAST|BF_POHA_CHIVDA_LIGHT|BF_UPMA_DALIA_SEVAI|BF_STUFFED_FLATBREAD|BF_PLAIN_FLATBREAD_SUBZI|BF_CHILLA_PROTEIN,LD_LEFTOVER_REUSE|LD_ONE_POT_PRESSURE|LD_DAL_RICE_COMFORT|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI|LD_LIGHT_KHICHDI,SN_LEFTOVER_ROLL|SN_NAMKEEN_CHIVDA|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_STREET_CHAAT|SN_FRIED_PAKORA_SAMOSA,DN_LEFTOVER_THALI|DN_ONE_POT_DINNER|DN_KHICHDI_SOUP|DN_LIGHT_DAL_RICE|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI|DN_LIGHT_ROTI_SABZI,BF_BREAD_MODERN_FAST|BF_POHA_CHIVDA_LIGHT|BF_UPMA_DALIA_SEVAI|BF_STUFFED_FLATBREAD|BF_PLAIN_FLATBREAD_SUBZI|BF_CHILLA_PROTEIN,LD_LEFTOVER_REUSE|LD_ONE_POT_PRESSURE|LD_DAL_RICE_COMFORT|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_MUTTON_SUNDAY_CURRY|LD_DAL_ROTI_SABZI,SN_LEFTOVER_ROLL|SN_NAMKEEN_CHIVDA|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_STREET_CHAAT|SN_FRIED_PAKORA_SAMOSA,DN_LEFTOVER_THALI|DN_ONE_POT_DINNER|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_MUTTON_SUNDAY_CURRY|LD_FESTIVE_THALI|DN_LIGHT_ROTI_SABZI
S27_T1_P26,Uttarakhand,Tier1_Metro,MC3,budget_family,family,self/cook,medium,budget_default,BF_POHA_CHIVDA_LIGHT|BF_PLAIN_FLATBREAD_SUBZI|BF_UPMA_DALIA_SEVAI|BF_STUFFED_FLATBREAD|BF_CHILLA_PROTEIN|BF_BREAD_MODERN_FAST,LD_DAL_ROTI_SABZI|LD_SIMPLE_GREEN_VEG_SABZI|LD_LIGHT_KHICHDI|LD_HIMALAYAN_THUKPA_MOMO|LD_PANEER_HOME_DRY|LD_MODERN_SALAD_BOWL,SN_TEA_BISCUIT_RUSK|SN_ROASTED_CHANA_NUTS|SN_MOMO_NOODLES_SNACK|SN_STREET_CHAAT|SN_FRIED_PAKORA_SAMOSA|SN_CURD_CHAAS_LASSI,DN_LIGHT_DAL_RICE|DN_LIGHT_ROTI_SABZI|DN_KHICHDI_SOUP|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI,BF_POHA_CHIVDA_LIGHT|BF_PLAIN_FLATBREAD_SUBZI|BF_UPMA_DALIA_SEVAI|BF_STUFFED_FLATBREAD|BF_CHILLA_PROTEIN|BF_BREAD_MODERN_FAST,LD_DAL_ROTI_SABZI|LD_SIMPLE_GREEN_VEG_SABZI|LD_LIGHT_KHICHDI|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI,SN_TEA_BISCUIT_RUSK|SN_ROASTED_CHANA_NUTS|SN_MOMO_NOODLES_SNACK|SN_STREET_CHAAT|SN_FRIED_PAKORA_SAMOSA|SN_CURD_CHAAS_LASSI,DN_LIGHT_DAL_RICE|DN_LIGHT_ROTI_SABZI|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|DN_KHICHDI_SOUP
S27_T1_P27,Uttarakhand,Tier1_Metro,MC5,premium_experimental_foodie,couple/family,self/cook/delivery,low,default,BF_OUTSIDE_CAFE_BRUNCH|BF_FERMENTED_CREPE_PAN|BF_FRIED_FESTIVE|BF_STUFFED_FLATBREAD|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_POHA_CHIVDA_LIGHT,LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_OUTSIDE_DELIVERY_INDIAN|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI|LD_LIGHT_KHICHDI,SN_BAKERY_CAFE|SN_STREET_CHAAT|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_FRIED_PAKORA_SAMOSA|SN_CURD_CHAAS_LASSI,DN_WEEKEND_INDULGENCE|DN_KHICHDI_SOUP|DN_LIGHT_DAL_RICE|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI|DN_LIGHT_ROTI_SABZI,BF_OUTSIDE_CAFE_BRUNCH|BF_FERMENTED_CREPE_PAN|BF_FRIED_FESTIVE|BF_STUFFED_FLATBREAD|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_POHA_CHIVDA_LIGHT,LD_WEEKEND_SPECIAL_REGIONAL|LD_FESTIVE_THALI|LD_OUTSIDE_DELIVERY_INDIAN|LD_HIMALAYAN_THUKPA_MOMO|LD_MUTTON_SUNDAY_CURRY|LD_DAL_ROTI_SABZI,SN_BAKERY_CAFE|SN_STREET_CHAAT|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_FRIED_PAKORA_SAMOSA|SN_CURD_CHAAS_LASSI,DN_WEEKEND_INDULGENCE|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_MUTTON_SUNDAY_CURRY|LD_FESTIVE_THALI|DN_LIGHT_ROTI_SABZI
S27_T1_P28,Uttarakhand,Tier1_Metro,MC1,migrant_adult_home_state,migrant,self/cook/delivery,medium,default,BF_POHA_CHIVDA_LIGHT|BF_STUFFED_FLATBREAD|BF_FERMENTED_CREPE_PAN|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_CHILLA_PROTEIN,LD_DAL_ROTI_SABZI|LD_WEEKEND_SPECIAL_REGIONAL|LD_OUTSIDE_DELIVERY_INDIAN|LD_HIMALAYAN_THUKPA_MOMO|LD_LIGHT_KHICHDI|LD_PANEER_HOME_DRY,SN_STREET_CHAAT|SN_NAMKEEN_CHIVDA|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_FRIED_PAKORA_SAMOSA|SN_CURD_CHAAS_LASSI,DN_LIGHT_ROTI_SABZI|DN_KHICHDI_SOUP|DN_LIGHT_DAL_RICE|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI,BF_POHA_CHIVDA_LIGHT|BF_STUFFED_FLATBREAD|BF_FERMENTED_CREPE_PAN|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_CHILLA_PROTEIN,LD_DAL_ROTI_SABZI|LD_WEEKEND_SPECIAL_REGIONAL|LD_OUTSIDE_DELIVERY_INDIAN|LD_HIMALAYAN_THUKPA_MOMO|LD_MUTTON_SUNDAY_CURRY|LD_FESTIVE_THALI,SN_STREET_CHAAT|SN_NAMKEEN_CHIVDA|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_FRIED_PAKORA_SAMOSA|SN_CURD_CHAAS_LASSI,DN_LIGHT_ROTI_SABZI|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_MUTTON_SUNDAY_CURRY|LD_FESTIVE_THALI
S27_T1_P29,Uttarakhand,Tier1_Metro,MC2,interstate_couple_mixed_cuisine,couple/family,self/cook,medium,default,BF_FERMENTED_CREPE_PAN|BF_STUFFED_FLATBREAD|BF_POHA_CHIVDA_LIGHT|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_CHILLA_PROTEIN,LD_DAL_ROTI_SABZI|LD_SOUTH_SAMBAR_RASAM|LD_WEEKEND_SPECIAL_REGIONAL|LD_HIMALAYAN_THUKPA_MOMO|LD_LIGHT_KHICHDI|LD_PANEER_HOME_DRY,SN_STEAMED_SNACK|SN_STREET_CHAAT|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_FRIED_PAKORA_SAMOSA|SN_CURD_CHAAS_LASSI,DN_WEEKEND_INDULGENCE|DN_KHICHDI_SOUP|DN_LIGHT_DAL_RICE|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI|DN_LIGHT_ROTI_SABZI,BF_FERMENTED_CREPE_PAN|BF_STUFFED_FLATBREAD|BF_POHA_CHIVDA_LIGHT|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_CHILLA_PROTEIN,LD_DAL_ROTI_SABZI|LD_SOUTH_SAMBAR_RASAM|LD_WEEKEND_SPECIAL_REGIONAL|LD_HIMALAYAN_THUKPA_MOMO|LD_MUTTON_SUNDAY_CURRY|LD_FESTIVE_THALI,SN_STEAMED_SNACK|SN_STREET_CHAAT|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_FRIED_PAKORA_SAMOSA|SN_CURD_CHAAS_LASSI,DN_WEEKEND_INDULGENCE|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_MUTTON_SUNDAY_CURRY|LD_FESTIVE_THALI|DN_LIGHT_ROTI_SABZI
S27_T1_P30,Uttarakhand,Tier1_Metro,MC5,regular_nonveg_household,family/couple,home cook,medium,regular_nonveg,BF_EGG_FAST|BF_STUFFED_FLATBREAD|BF_FERMENTED_CREPE_PAN|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_CHILLA_PROTEIN|BF_POHA_CHIVDA_LIGHT,LD_CHICKEN_HOME_CURRY|LD_FISH_CURRY_RICE|LD_EGG_CURRY_BHURJI|LD_DAL_ROTI_SABZI|LD_HIMALAYAN_THUKPA_MOMO|LD_LIGHT_KHICHDI,SN_EGG_SNACK|SN_NONVEG_SNACK|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_STREET_CHAAT|SN_FRIED_PAKORA_SAMOSA,DN_NONVEG_HOME_DINNER|DN_KHICHDI_SOUP|DN_LIGHT_DAL_RICE|LD_HIMALAYAN_THUKPA_MOMO|LD_DAL_ROTI_SABZI|DN_LIGHT_ROTI_SABZI,BF_EGG_FAST|BF_STUFFED_FLATBREAD|BF_FERMENTED_CREPE_PAN|BF_UPMA_DALIA_SEVAI|BF_PLAIN_FLATBREAD_SUBZI|BF_CHILLA_PROTEIN|BF_POHA_CHIVDA_LIGHT,LD_CHICKEN_HOME_CURRY|LD_FISH_CURRY_RICE|LD_EGG_CURRY_BHURJI|LD_DAL_ROTI_SABZI|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL,SN_EGG_SNACK|SN_NONVEG_SNACK|SN_TEA_BISCUIT_RUSK|SN_MOMO_NOODLES_SNACK|SN_STREET_CHAAT|SN_FRIED_PAKORA_SAMOSA,DN_NONVEG_HOME_DINNER|LD_HIMALAYAN_THUKPA_MOMO|LD_WEEKEND_SPECIAL_REGIONAL|LD_MUTTON_SUNDAY_CURRY|LD_FESTIVE_THALI|DN_LIGHT_ROTI_SABZI
